id,date,amount
INC2818,2018-10-15,100
INC1048,2018-04-17,360
INC1092,2019-05-08,100
INC1210,2018-06-29,100
INC1291,2018-06-26,500
yzq6brst9jOi,2018-10-25,100
INC1323,2018-11-06,500
INC3598,2018-11-05,100
INC1610,2018-11-01,500
INC2721,2018-10-03,250
INC186,2019-06-24,500
oFpBTn4iLpLP,2019-05-03,500
INC1983,2018-07-01,250
hkmAla6QW3Eg,2018-10-13,50
INC2277,2018-08-18,100
INC51,2018-10-03,5000
HHlXpfXOi8dP,2019-06-13,500
INC783,2018-01-10,200
INC290,2018-08-12,100
WG3d8ot5PU7C,2018-10-16,50
INC263,2018-04-03,100
INC996,2018-01-20,50
INC1004,2018-09-15,500
INC203,2018-05-21,100
6o7AWksUzwUX,2018-07-27,100
f4EdPl5HYTmk,2018-12-30,250
ph55MYbAiiKC,2018-10-09,50
Ydfya39UmCKr,2018-07-06,99
INC1364,2018-07-05,500
IDT3,2018-08-13,500
VN925H74NH9,2018-05-15,300
INC1101,2018-04-18,500
INC1140,2018-06-24,250
EtFScVJmDVMm,2018-12-30,20.19
INC603,2018-02-08,500
psHCFtMr9NUq,2019-06-22,100
A-84195,2018-06-18,500
INC1159,2018-10-19,500
INC734,2019-03-14,250
INC169,2019-06-25,500
INC310,2018-01-17,100
INC2252,2018-08-15,250
INC1427,2018-08-07,200
INC1760,2018-12-06,500
INC2164,2018-07-07,100
INC994,2019-04-30,500
IwLiY7oX7WwR,2019-04-05,100
VN925J1V4F4,2018-08-27,50
INC468,2018-09-18,250
INC1878,2019-06-18,150
ZAHIwezxF2hR,2018-11-26,25
INC781,2018-07-25,250
GL5WR3a29LqS,2019-03-14,2802.84
4eZF5Jif3AQX,2018-07-15,500
INC2533,2018-09-27,250
INC1271,2018-06-19,50
INC1202,2018-04-20,500
dpUwTJe66gBk,2018-10-23,100
XUhyhySXIRyn,2018-12-12,200
IDT175,2018-09-27,250
INC3150,2018-06-27,500
INC363,2018-12-20,250
A-84236,2018-08-09,100
Hb3dVpZBpzWl,2018-09-21,250
INC1963,2018-07-01,500
7zgbjwa5vARe,2019-04-15,200
INC827,2018-10-31,250
INC641,2018-07-06,50
INC1110,2018-10-17,100
INC388,2018-08-30,500
INC170,2018-03-22,200
INC909,2018-08-24,250
INC403,2018-12-27,500
EXP123,2018-09-18,-250
INC567,2018-04-20,1850
INC1655,2018-11-06,100
INC1475,2018-10-14,100
INC1193,2018-09-09,100
INC1146,2018-05-21,500
INC327,2018-02-25,500
INC1470,2018-08-22,-115
bkXTBKqWmdj7,2018-09-21,30
INC1079,2019-05-14,500
IDT202,2018-10-05,300
QgbWRU6dPtXE,2018-10-19,100
INC1540,2018-05-26,500
KsZlY2DU4Onw,2018-05-19,100
INC435,2018-09-11,500
INC324,2018-08-15,100
INC1316,2018-04-04,25
4kO6acK8p53t,2019-06-06,500
INC1685,2018-02-02,500
INC1196,2018-06-28,100
cMkJ6nU1xKyy,2018-06-28,100
INC1728,2018-08-02,150
INC700,2018-07-10,100
INC1145,2018-04-20,500
pPbvctXBsMFP,2019-05-08,100
j2bH3FcWwDw2,2019-06-02,300
INC4380,2019-06-30,250
INC623,2018-10-02,500
VN925HD1G43,2018-05-30,250
VN925H9QM15,2018-05-21,100
INC1161,2018-10-20,250
INC1338,2018-07-25,100
VN925GY9593,2018-03-22,200
INC918,2018-08-31,500
INC2107,2018-07-31,100
INC1270,2018-05-04,500
INC555,2018-06-22,500
INC4129,2018-12-19,500
INC622,2018-07-05,500
INC1913,2018-06-30,100
INC747,2018-10-30,100
INC743,2018-07-19,100
tz5wV3FhJu8S,2018-10-29,50
INC1800,2018-10-22,100
m4D3wQ7t4A1k,2018-11-09,400
INC78,2019-06-14,250
INC658,2018-10-17,150
INC93,2018-10-04,100
INC1490,2018-10-14,500
om44hnvHthCd,2018-10-10,200
INC1170,2018-04-21,100
HDliAyfwKWKA,2019-05-09,100
INC1159,2018-05-29,500
INC1688,2018-07-04,15
INC522,2018-06-07,500
INC1533,2018-10-18,500
INC872,2018-04-13,150
INC1006,2018-09-22,100
INC995,2019-05-05,100
INC1621,2018-01-27,100
INC65,2018-09-24,100
INC1832,2018-09-07,500
INC526,2018-06-18,250
INC713,2018-02-28,50
INC3127,2018-06-15,500
INC820,2018-06-29,100
INC786,2018-06-27,100
INC672,2018-02-21,500
INC1146,2018-09-17,500
INC654,2018-07-06,50
INC293,2018-09-20,100
VN925GYWVH2,2018-03-26,200
INC183,2019-06-25,500
INC508,2018-09-18,100
INC286,2018-04-05,500
XKdcUsrfmXIA,2019-04-15,25
INC3213,2018-10-25,100
INC1109,2018-04-19,250
INC430,2018-12-28,500
INC513,2018-09-27,100
sAxUve4MlQ2j,2018-11-01,45
2ZAkK9bjyMhc,2019-06-06,500
VN925HD1J73,2018-06-08,100
EXP3658,2018-11-08,-500
INC605,2018-07-05,150
ViZKGvJjqK7N,2018-12-31,250
oePAvHB3Id1i,2019-01-29,20
INC1245,2018-09-20,100
INC737,2019-03-14,500
INC415,2018-11-03,500
INC1221,2018-04-14,500
INC648,2018-10-16,500
inm88tic29qw,2018-12-23,500
INC72,2018-04-17,500
INC850,2018-02-07,250
INC1148,2018-09-17,250
INC1017,2018-09-15,500
INC3271,2018-10-27,100
IDT267,2018-10-23,500
Me1nno869eWk,2018-07-14,500
aNk3CcJsKb4e,2018-12-20,100
INC988,2018-03-22,500
INC3003,2018-10-20,100
INC1105,2018-06-27,500
INC1849,2019-06-13,100
WgQQ59UWVs9k,2019-06-29,50
INC774,2019-04-06,500
INC44,2018-06-30,150
N5IxbnDF5ilM,2018-08-17,100
INC946,2018-04-02,500
A-84185,2018-07-20,500
1GKl2MCVkxyK,2019-05-02,500
INC323,2018-08-06,500
INC1056,2018-04-17,500
INC1615,2018-05-31,100
INC1311,2018-07-22,150
INC2042,2018-10-23,100
INC2946,2018-10-16,400
VfnhUm8qebcc,2018-06-27,100
INC13,2019-03-15,500
VN925H9S7E5,2018-05-22,100
INC169,2018-04-13,100
INC1761,2018-12-06,100
INC2315,2018-06-11,25
INC3391,2018-10-24,500
INC1043,2018-02-15,100
INC49,2018-06-21,250
INC1263,2019-06-21,500
INC1264,2018-09-21,100
im7pZpyAgF2k,2018-10-19,250
INC798,2018-07-01,100
VN925HQ9M56,2018-07-17,100
JMKwL4hNKHLe,2018-06-29,125
nUZAB8z3hBul,2018-07-11,100
EUcz4hkLSzEU,2019-06-20,500
JcaXU4pjPcGE,2018-10-10,100
INC836,2018-11-03,300
INC1277,2018-06-19,500
INC1768,2018-02-21,50
INC1179,2018-04-22,250
INC1140,2018-09-17,500
INC1144,2018-09-17,500
INC103,2018-10-06,100
INC1405,2018-07-25,-500
INC203,2018-07-22,50
INC1165,2018-04-21,500
INC1560,2018-05-28,100
1Y1WBHns2gMx,2019-06-20,500
INC756,2018-10-24,500
INC992,2019-04-15,250
IDT228,2018-10-12,500
INC927,2018-09-05,500
INC1164,2018-05-24,250
INC1138,2018-05-11,100
INC169,2018-10-24,250
INC1893,2018-06-30,100
INC635,2018-10-11,500
INC1573,2018-10-22,100
INC287,2018-08-12,100
INC756,2018-01-19,500
lFKjUiHKjgxM,2019-01-31,-150
INC288,2018-09-19,100
iK2gchbxawRU,2019-06-20,100
INC40,2018-06-25,500
INC2558,2018-10-01,250
INC426,2018-09-11,250
LBrgxoieiKy6,2019-06-17,100
INC3273,2018-10-27,100
INC2966,2018-10-19,500
INC2788,2018-10-12,500
INC829,2018-06-29,500
INC119,2018-08-03,50
ZYubxLBrKGJA,2018-10-16,250
A-84140,2018-06-14,500
INC1005,2018-09-22,100
INC215,2019-06-14,100
INC325,2018-04-05,100
axjBs69mv2qM,2018-08-27,100
INC1282,2018-06-19,-500
INC1,2018-02-27,250
INC3210,2018-10-25,100
CpGZ26rXBdno,2018-11-07,100
INC624,2018-10-02,500
INC491,2018-09-20,100
GKmfaEzjqbfl,2019-06-13,500
INC561,2018-06-25,500
lsaJ2pdjbJGu,2019-02-03,50
chUN7UXePaIL,2019-05-25,250
INC359,2018-08-14,100
UBxY337j9a1W,2019-04-27,100
INC89,2018-02-26,250
INC2791,2018-10-11,100
VN925GJ1G80,2018-01-11,100
nDsGcYBAte7Q,2019-03-02,30
EXP373,2018-06-28,-250
5i1dpyytTh38,2019-03-20,20
INC304,2018-08-13,100
INC308,2018-08-12,100
INC2997,2018-10-19,100
INC376,2018-12-20,500
INC1865,2018-06-29,100
INC526,2018-09-21,250
INC3445,2018-11-01,100
INC190,2018-04-30,100
INC1384,2018-05-17,100
INC1870,2019-06-17,100
IDT104,2018-09-14,100
INC783,2018-10-25,500
LlTci3arwaay,2018-08-30,250
INC245,2018-07-13,100
INC2475,2018-09-20,50
INC96,2018-10-04,100
INC94,2018-06-28,250
broIBEzm11b6,2018-07-31,200
INC142,2018-06-29,100
INC72,2018-06-26,250
MG46zTtpLi8P,2019-06-30,250
D735JS4HIZbk,2019-04-08,100
FKqE4rEwevAa,2018-08-29,100
INC994,2018-06-01,500
INC946,2018-03-05,250
INC1047,2018-02-14,250
INC1775,2018-08-23,25
INC105,2019-06-22,500
INC632,2018-10-04,100
INC70,2018-02-26,100
INC811,2018-11-01,500
S1xA8HRrk8sM,2018-11-12,250
INC1091,2018-04-18,250
jYHsXvMTiFMi,2018-08-26,100
INC3520,2018-11-03,250
F5YcMNLhRIs7,2018-07-25,150
INC2664,2018-10-04,150
IDT48,2018-08-26,25
INC1108,2018-05-01,500
3lVl3xNd8JkG,2018-08-04,500
IDT33,2018-02-25,25
INC928,2018-03-11,100
MV8CThWclrTU,2019-05-04,25
q5utUelbGu7i,2018-06-30,500
INC1297,2018-07-20,500
yTDZKFntH3hy,2018-06-23,100
INC1321,2018-09-01,200
UMu7PyYYrxOc,2019-01-30,200
INC33,2018-02-26,25
INC1391,2018-05-17,100
INC1417,2018-04-29,18
INC1452,2018-08-11,15
INC3432,2018-10-31,150
INC580,2018-06-27,50
INC1458,2018-10-19,43
FtgnmwNUmYVQ,2019-02-08,100
INC125,2018-06-29,499
INC666,2018-10-21,498.27
6mg3Mx9mmocj,2018-11-03,100
INC2854,2018-10-12,500
INC294,2018-08-14,100
INC4399,2019-06-25,100
INC1852,2019-06-13,100
INC75,2018-09-27,125
INC37,2018-02-26,100
INC640,2018-07-06,500
7ObskirsdcoV,2018-10-21,100
INC309,2018-07-03,100
ZNqFufRtbkE7,2019-01-02,30
INC1102,2018-08-16,200
d3rRwMK5TQ9b,2019-06-25,100
INC184,2018-02-26,500
INC2103,2018-10-24,500
INC1789,2018-06-26,500
VN925GPH4E6,2018-01-30,50
IDT268,2018-10-25,350
INC1087,2018-04-23,100
INC249,2018-08-02,250
INC812,2018-11-01,500
INC3205,2018-10-25,150
NK89gXExjV1M,2018-12-24,100
INC720,2018-10-18,250
INC716,2018-10-16,500
INC843,2018-07-26,50
INC531,2019-02-04,500
INC1671,2018-06-14,100
INC42,2018-04-04,500
VN925GVP5W8,2018-03-08,300
INC704,2018-06-28,100
yO8vJmjmibdr,2019-06-30,500
7gvrNdZwRJrY,2019-06-20,100
EXP3657,2018-11-08,-500
INC3562,2018-11-05,150
INC1522,2018-08-30,100
INC266,2018-09-22,200
INC980,2018-06-30,250
A-84242,2018-08-01,500
IDT141,2018-09-20,200
dQBJj1AyMG2J,2018-09-25,500
INC3112,2018-04-13,500
X1uu55magvhQ,2018-08-28,250
INC434,2018-09-15,100
a4uaT6WO4xzW,2019-01-27,100
P1HBFrXncbHF,2019-06-21,500
INC630,2018-03-03,250
INC361,2018-12-19,250
VN925H0SF52,2018-03-30,100
INC345,2018-08-15,500
INC473,2018-02-14,100
Ksnw5Hbaa2LK,2019-06-01,150
INC1181,2018-09-17,200
INC790,2018-11-01,150
INC836,2018-02-01,500
lAtuYQpfGfa9,2018-12-23,100
INC558,2019-02-25,-500
Bz7aEe8iiQMp,2018-10-10,100
EXP387,2018-06-30,-500
aEovneVeVOnw,2018-12-05,250
lZRV5qb2tvii,2018-09-22,500
ntbqDF483ejh,2018-09-10,100
woKnSS96BGUK,2018-07-30,100
XGjy8pSnkCxE,2019-06-29,100
INC1561,2018-05-29,250
INC1835,2019-06-10,250
INC678,2018-02-19,100
INC743,2018-10-29,250
INC709,2018-03-02,41
INC284,2018-08-11,100
BLCmNHT3YCx2,2018-10-23,200
INC675,2018-06-30,300
INC936,2018-03-15,100
DugDfzysN2eq,2018-02-28,500
INC3482,2018-11-02,100
INC3128,2018-06-18,500
INC1321,2018-10-05,250
i68qm2iHaNja,2018-01-02,100
INC989,2018-09-22,500
INC1500,2018-10-26,100
INC1853,2018-06-29,100
wDOXK58hrHvy,2018-09-10,100
ev4oyCspOugm,2018-12-27,500
UlrZdrVwQ83t,2018-11-28,500
A-84196,2018-06-20,500
INC173,2019-06-25,500
IZhwhCmnWZvO,2018-10-15,50
INC1348,2018-10-11,500
INC1589,2018-10-24,100
VN925H5D0A5,2018-04-28,500
INC312,2018-07-03,500
cBr4jK1mEplp,2018-12-27,100
INC915,2018-02-28,500
INC135,2018-06-29,500
INC330,2018-12-07,100
INC184,2019-06-25,500
INC454,2018-09-19,500
dMTePu8TQWyf,2019-06-29,500
Iy6cowgq6oyU,2018-11-28,24.65
INC220,2018-07-31,150
INC1094,2018-10-14,100
INC1107,2018-04-19,100
INC2474,2018-09-21,100
fdJSdxncJUTS,2018-06-29,500
INC1673,2018-11-05,500
INC3827,2018-10-13,500
INC700,2018-03-04,500
INC3111,2018-10-23,500
INC3602,2018-11-06,100
IDT182,2018-09-27,25
INC43,2018-09-05,250
INC951,2018-09-06,500
EXP391,2018-06-30,-250
INC778,2018-07-25,500
EXP1195,2018-04-21,-250
g5yUFSwhQIrb,2018-10-16,100
IDT146,2018-09-21,250
IDT261,2018-10-22,500
INC777,2018-10-24,500
INC450,2018-12-12,500
YogfYatUv875,2018-12-30,100
INC794,2018-03-11,150
INC217,2018-07-29,500
INC1972,2018-03-14,100
INC1900,2018-06-30,100
INC1330,2019-06-28,120
IDT183,2018-09-28,500
bZE6YOSsg7UK,2018-06-08,100
INC1997,2018-07-03,100
INC1324,2018-09-13,250
IDT279,2018-10-29,100
INC353,2018-05-02,100
tDLKVo9G4dWd,2018-09-21,25
INC97,2018-06-29,500
Q7y7IUbxmLrr,2018-10-20,50
SpfY82VXNODS,2018-09-26,500
INC3316,2018-10-29,250
ruQ2Akck6h64,2018-10-16,100
INC3221,2018-10-26,100
INC448,2018-12-19,500
INC302,2018-08-03,500
INC1212,2018-06-12,250
INC3130,2018-06-18,500
INC1246,2018-09-25,250
xEj3Vz4i8rsf,2018-10-19,50
INC233,2018-01-27,500
zgAdWk6T312T,2018-10-19,250
INC119,2018-07-02,250
INC319,2018-09-30,198.27
VN925GV6Q67,2018-03-03,100
INC1160,2019-04-17,500
INC1085,2018-04-21,100
A-84409,2018-10-10,500
INC1106,2019-05-02,250
INC1587,2018-10-24,100
PWPSMM9WZbpK,2019-06-20,500
INC938,2018-03-11,500
INC1281,2018-09-24,500
INC361,2018-08-23,200
INC1892,2018-06-30,100
INC571,2019-02-22,500
TCu1JB5Jirfs,2018-08-27,100
INC184,2018-07-09,500
INC1606,2018-11-01,50
JZUHkcnlKPfS,2018-07-10,100
INC311,2018-07-03,250
INC1443,2018-05-19,250
INC1529,2018-10-31,200
VN925GW46Q2,2018-03-15,100
EXP841,2018-07-02,-150
INC2267,2018-08-15,100
ZDocenrpoRX6,2019-06-29,400
INC1223,2018-06-18,250
EXP390,2018-06-30,-500
INC1242,2018-09-25,100
INC185,2018-03-12,100
3JWL2MZILyXV,2019-02-20,20
INC2782,2018-10-11,250
INC2998,2018-10-19,100
INC1448,2018-10-18,100
INC213,2018-05-30,50
Rfky7b6fNaeC,2019-06-17,200
INC132,2018-03-02,100
VN925H11563,2018-03-30,25
i9ExCbL4E4TB,2018-02-08,100
1uTzdLVinGS9,2019-05-23,500
INC2696,2018-10-05,500
INC263,2018-07-21,500
INC949,2019-04-17,250
INC1058,2018-09-15,250
INC842,2018-08-06,500
INC1002,2019-04-29,500
INC405,2018-10-25,125
INC1760,2018-06-23,100
INC379,2018-05-01,250
INC226,2018-03-21,100
6zKkaESgTUGf,2018-09-10,100
INC1706,2018-11-02,100
INC1856,2019-06-13,500
fHjw52rGgo2I,2018-09-24,50
VN925GVP726,2018-03-08,100
INC1037,2019-05-07,500
INC633,2018-02-28,100
INC819,2018-05-10,250
INC992,2018-09-15,500
cxtqA4966mlZ,2019-02-19,75
1LS2eYEU9DJu,2019-06-29,20
INC530,2019-01-23,100
INC2862,2018-10-13,200
INC1536,2018-09-07,100
INC1190,2018-09-09,250
INC213,2018-03-01,500
INC2736,2018-10-03,500
INC247,2018-07-14,50
INC19,2019-03-15,500
N7Nf4H5qZFu2,2019-05-31,250
INC147,2018-03-06,500
INC391,2018-11-05,100
INC325,2018-12-04,500
INC203,2018-11-09,500
VN925GQN7B0,2018-02-10,100
INC627,2019-03-03,250
BjyFORZtVXFr,2018-07-27,200
INC268,2019-06-25,100
INC1109,2018-09-21,500
INC1183,2018-10-20,500
INC1415,2018-04-30,100
INC152,2018-07-05,500
INC45,2018-02-26,500
VN925H1B1S4,2018-04-03,500
INC156,2018-03-07,250
INC1257,2018-06-25,250
JB6KO9atXUl9,2018-10-28,100
INC918,2018-03-10,500
INC587,2018-09-30,500
jwWzyXbjVV8m,2018-12-20,200
INC32,2018-02-26,150
INC723,2019-03-14,250
INC648,2018-10-10,500
INC904,2018-04-03,100
INC388,2018-05-08,250
jxxTLTe1j7jx,2018-06-24,500
INC3026,2018-10-20,200
VN925GV6ZR6,2018-03-03,200
INC660,2018-01-06,100
INC739,2019-03-14,200
INC311,2018-03-01,250
INC1046,2019-05-08,100
IDT247,2018-10-19,100
INC223,2018-07-01,250
INC948,2018-09-10,500
INC536,2018-06-20,500
INC631,2018-07-05,500
gEl97Vm1A7qq,2018-08-27,100
INC76,2018-04-09,500
INC1243,2018-09-25,250
INC274,2018-11-28,500
INC683,2018-10-14,100
INC726,2018-07-09,100
INC888,2018-03-24,500
INC1174,2018-09-17,500
INC481,2018-09-19,500
7fH85HSQZpov,2019-06-17,500
mATC4tCqLmcS,2019-06-30,250
INC1739,2018-10-15,250
INC4120,2018-12-17,100
xWWMToljCZs9,2018-06-30,500
INC920,2018-02-28,500
INC1314,2018-09-22,500
INC1166,2018-06-30,100
INC603,2018-02-01,200
INC2602,2018-10-03,500
rQtpYoSa579j,2018-06-20,150
INC10,2019-03-16,500
INC1132,2018-04-20,100
INC1846,2018-10-26,500
IDT33,2018-08-22,50
7XEF3GSlRylU,2019-03-24,500
QLtlmVqxlk7i,2018-12-31,200
INC11,2018-03-01,250
hSUqxmrfCMSa,2018-09-10,100
INC1143,2018-04-20,250
VN925H3QSP1,2018-04-12,100
JR41bojV8A2u,2018-10-03,120
INC2,2018-08-13,100
INC1214,2018-06-29,500
INC409,2018-12-27,500
INC722,2018-06-21,150
rqj8vJyi2vT5,2018-06-29,200
INC823,2018-06-29,150
psbIZRTAFp3w,2019-03-29,20
INC668,2018-06-30,200
2Usnce482PA8,2018-10-15,50
INC1219,2019-06-15,500
INC224,2018-03-20,100
Yj5crjwcffEj,2018-09-27,500
cAgVoHLkjAYl,2018-12-27,250
INC465,2019-01-01,50
RoDA4BySo5fM,2018-12-03,250
INC322,2018-12-03,250
INC1380,2018-07-30,115
ERxcpEHkNVLe,2018-12-21,100
INC903,2018-04-24,500
INC1301,2019-06-26,500
INC1363,2018-04-13,100
jcT1YJqK6ZVm,2018-08-27,100
INC3561,2018-11-05,25
INC255,2018-09-19,100
INC3567,2018-11-05,150
INC789,2018-04-26,100
INC44,2018-06-20,100
INC520,2018-06-13,400
INC947,2018-04-06,500
INC1199,2018-03-14,500
INC1568,2018-09-27,100
IDT25,2018-08-17,113
yQ2e6o5vDtq1,2018-10-27,200
INC412,2018-12-27,100
eIq5JJlEKxRV,2018-10-20,100
INC26,2019-03-14,200
t8nUTupbhiHW,2018-12-27,200
VN925HT1MJ3,2018-07-31,50
INC1467,2018-01-09,150
INC357,2018-05-02,100
INC1274,2018-06-19,250
VN925K6NNM9,2018-10-22,500
TV7Jy44VLtiY,2018-08-08,50
jQlGCWmWocsh,2019-05-15,500
INC1679,2018-06-23,500
ua6hKV9YfVxt,2019-06-20,500
clFxCatlZCGM,2018-12-17,250
X7cp3Q1xRopY,2018-06-30,500
INC1230,2019-06-11,100
INC1484,2018-10-24,250
9nIxOs4ObkIA,2018-06-29,500
INC56,2018-06-25,500
INC239,2019-06-30,150
jhdiGqIn23yM,2018-06-24,100
INC3275,2018-10-28,100
ofSgSo4oErpE,2018-12-17,100
INC1041,2019-05-08,400
INC1312,2019-06-30,25
INC1521,2018-09-16,500
INC1080,2018-04-21,100
INC1243,2018-03-27,150
DvByJCDHw4yA,2018-10-21,100
INC4397,2019-06-24,250
INC841,2018-05-22,100
INC1617,2018-05-31,500
VN925JBCF94,2018-09-15,500
INC695,2019-03-02,250
INC4352,2019-03-25,500
INC578,2018-04-24,100
INC1070,2018-04-19,100
INC1019,2019-05-08,100
h1Jz9gSGlle2,2018-11-06,100
INC2472,2018-09-20,100
jyLowEelU7uA,2018-03-19,100
INC74,2018-09-27,250
INC1121,2018-06-23,20
INC961,2018-03-13,50
INC992,2018-01-24,25
INC85,2018-10-17,20000
INC1350,2018-05-10,100
INC1044,2018-04-15,500
INC189,2018-03-13,100
INC768,2018-07-27,500
INC2786,2018-10-12,500
INC1068,2018-10-03,250
VN925H3E9J3,2018-04-11,250
INC1525,2018-10-18,500
INC2276,2018-08-17,500
EE31NZBspyyH,2018-08-05,100
INC3431,2018-10-31,200
erJ8jgvV3EOl,2018-08-17,100
lQomFzvtx8zk,2018-10-22,500
INC1319,2018-04-26,500
VN925HS9EG4,2018-07-20,100
INC762,2018-02-26,100
INC1229,2018-09-25,100
INC1866,2019-06-14,200
INC1315,2018-06-30,500
INC795,2018-11-11,500
pUdTFJTnhHNV,2018-08-20,100
INC1082,2018-04-21,100
XuVdDvyw5qDQ,2018-09-16,100
INC919,2018-08-30,500
iMJifF4BucZD,2018-09-10,500
INC1316,2018-04-26,200
INC1181,2018-04-22,200
INC366,2018-12-13,500
INC687,2018-03-21,100
INC990,2018-09-21,500
INC206,2019-06-25,250
INC292,2018-08-12,150
x1nSiUd4SeAQ,2018-11-01,500
AejEJrP6UYjL,2019-06-06,100
7Y64hsGAGAUv,2018-10-03,500
INC2710,2018-10-08,131
VN925GS2172,2018-02-15,-143
INC2082,2018-07-16,100
INC1216,2018-06-14,250
INC1116,2018-03-01,500
INC1161,2018-08-29,250
EytnbkZbjFWv,2018-10-29,250
D3pWIzR9bVRa,2018-08-16,500
INC573,2018-09-26,500
INC2680,2018-10-04,150
LGNGmxAPWYNl,2018-07-21,100
INC906,2018-04-03,100
INC342,2018-08-14,250
INC1101,2018-04-25,100
aLIHPLKk9Bj1,2018-06-29,250
SWgeSgqxfuWd,2018-12-21,100
INC1275,2018-09-24,500
NhO7KeHujsNO,2019-06-30,50
INC723,2018-06-21,100
INC396,2018-10-22,100
INC1543,2018-05-26,500
9wbnGY5jmkwc,2019-06-19,50
INC358,2018-12-18,500
INC1487,2018-10-14,100
VN925HRQRH2,2018-07-21,100
INC4140,2018-12-20,500
INC926,2018-09-04,100
INC913,2018-03-25,100
INC628,2018-10-02,500
INC1351,2018-10-11,100
INC105,2018-06-30,500
INC117,2018-10-01,250
INC813,2018-03-12,100
INC1490,2018-08-15,100
INC151,2018-02-28,100
VN925GRSHS7,2018-02-03,100
INC151,2018-07-02,500
kMjq8EOiuWRM,2019-06-21,50
INC452,2018-09-13,500
INC1123,2018-06-20,250
NJp94kDZ2eLe,2019-05-24,500
VN925HHWAZ6,2018-06-30,100
A-84278,2018-08-31,100
P1cjpUksdxo7,2019-05-09,250
INC1355,2018-05-11,500
IDT181,2018-09-27,250
INC265,2018-04-04,100
INC4355,2019-03-25,500
INC1291,2018-07-21,75
INC1039,2018-02-15,500
INC75,2019-06-14,500
j95XYGJyRcxv,2018-08-26,500
INC198,2018-06-25,100
INC641,2019-03-07,500
rdj2LtFramdM,2019-06-30,500
INC251,2018-08-03,250
INC230,2018-08-01,500
DovalwfH7hyy,2018-08-27,100
INC857,2018-02-07,100
INC1100,2018-04-24,100
INC924,2018-04-29,100
INC83,2018-04-22,500
INC1032,2018-09-17,100
INC71,2019-06-12,200
INC23,2018-08-27,500
INC644,2018-02-23,500
INC134,2018-02-25,201
rc1cLeRJZSV6,2018-12-31,500
INC1058,2018-04-17,100
A-84237,2018-08-09,100
IDT215,2018-10-09,50
INC512,2019-02-10,500
INC1450,2018-10-18,100
INC992,2018-03-31,50
INC2870,2018-10-16,25
INC578,2018-06-25,500
INC639,2019-03-10,100
INC776,2018-07-25,100
INC1454,2018-08-09,500
IDT218,2018-10-10,50
bBYppqSlTQH3,2018-06-29,100
INC2104,2018-10-24,500
rlqn7vMrkBL7,2019-06-24,300
INC1693,2018-10-10,250
INC2525,2018-09-25,400
INC582,2019-02-22,500
NxColCDJAagz,2018-07-27,300
JAGk5hwUg6Ui,2018-08-27,100
XRBMTg5oDDuF,2018-07-20,100
IDT207,2018-10-05,250
INC201,2018-02-15,250
INC391,2018-08-28,500
INC492,2019-01-02,-500
INC2079,2018-05-11,25
INC3387,2018-10-18,500
INC1091,2018-04-23,100
INC44,2018-02-26,100
INC3573,2018-11-05,100
INC1854,2018-06-29,250
INC2083,2018-10-25,250
bVuRcVMCZl52,2018-12-26,200
INC42,2018-09-05,500
INC1818,2019-06-06,100
INC720,2018-10-27,100
INC1124,2018-02-27,100
INC4357,2019-03-25,500
INC501,2018-06-08,100
EXP1638,2018-11-16,-500
JwBLezWH7fCd,2019-05-31,150
INC2315,2019-06-26,500
J8iOBhaIbQiq,2019-06-30,50
INC847,2018-01-23,-250
INC678,2018-10-12,500
INC207,2018-07-25,100
INC1018,2018-09-15,500
osg9CHHPicuo,2018-09-17,100
INC1086,2018-02-25,250
hjeplSACRzUi,2018-12-15,500
HYx1S9putWN9,2018-07-18,100
TeTVeKnUkHfM,2018-08-24,100
INC1088,2018-06-16,500
INC337,2018-08-15,500
INC1260,2018-10-01,250
VN925HQZ7D4,2018-06-28,300
INC102,2018-10-05,500
INC1544,2018-05-26,500
CvXdnFMOcKm5,2018-07-31,100
VN925GQ2FW3,2018-02-04,100
INC468,2018-09-19,500
INC2347,2018-08-29,18
VN925KEQMS0,2018-11-05,500
INC368,2018-10-26,500
INC1884,2018-06-30,100
INC712,2018-07-10,100
INC854,2018-05-21,500
INC1179,2018-09-21,-500
INC874,2018-11-06,100
INC515,2018-06-13,250
INC635,2019-03-08,100
INC781,2018-03-06,100
INC51,2018-06-23,100
INC819,2018-06-30,100
INC19,2018-02-23,250
INC194,2018-07-25,200
INC1824,2018-06-27,100
INC659,2018-07-06,150
INC734,2018-01-14,100
INC2647,2018-10-02,500
INC377,2018-08-21,500
INC1847,2019-06-13,100
INC452,2018-03-08,100
ceIbF4mDahJ5,2019-05-15,500
INC1677,2018-06-04,250
INC1591,2018-10-24,100
UYeuwen3Y2ev,2018-07-11,100
INC209,2018-06-29,500
INC780,2018-03-06,200
INC1262,2018-07-11,15
INC1674,2018-06-05,200
INC1500,2018-10-14,250
INC1708,2018-06-15,100
INC14,2018-08-22,500
kpjUAMl2Vd6g,2018-09-08,100
INC186,2018-03-12,500
BkXxRd2blXRj,2019-04-06,100
ec4WXmxROMdC,2019-06-20,500
VN925GRJJV0,2018-02-12,100
INC1293,2018-09-24,500
VN925GXZVH2,2018-03-21,100
INC895,2018-06-12,100
INC126,2018-08-07,500
faOvmV1iBcGI,2019-03-04,100
INC3492,2018-11-02,50
INC325,2018-08-09,500
INC1389,2018-05-17,250
INC1394,2018-05-17,200
